,article_id,comments,published,title,type,url
0,111472.0,2.0,2011-11-18,Wie Verführer unser Gehirn manipulieren,news,http://www.tageswoche.ch/de/2011_46/international/111472/wie-verfuehrer-unser-gehirn-manipulieren.htm
0,112768.0,4.0,2011-11-18,"Der Tag, als mir mein Freddie starb",news,http://www.tageswoche.ch/de/2011_46/kultur/112768/der-tag-als-mir-mein-freddie-starb.htm
0,115642.0,13.0,2011-11-25,Traurig schöne Kinderwelt,news,http://www.tageswoche.ch/de/2011_47/schweiz/115642/traurig-schoene-kinderwelt.htm
0,115643.0,2.0,2011-11-25,Der Narzissmus  breitet sich aus wie ein Virus,news,http://www.tageswoche.ch/de/2011_47/international/115643/der-narzissmus-breitet-sich-aus-wie-ein-virus.htm
0,115644.0,21.0,2011-11-25,Soll das Einkaufen im Ausland erleichtert werden?,deb_moderator,http://www.tageswoche.ch/de/2011_47/debatte/115644/soll-das-einkaufen-im-ausland-erleichtert-werden.htm
0,116043.0,0.0,2011-11-23,Der Architekt und seine Häuser,news,http://www.tageswoche.ch/de/2011_46/kultur/116043/der-architekt-und-seine-haeuser.htm
0,117087.0,4.0,2011-11-25,"Jemand hat die Absicht, eine Mauer zu errichten ",blog,http://www.tageswoche.ch/de/blogs/pageimpression/117087/jemand-hat-die-absicht-eine-mauer-zu-errichten.htm
0,117104.0,1.0,2011-11-26,"Winterbeizen, wo seid ihr?",news,http://www.tageswoche.ch/de/2011_47/basel/117104/winterbeizen-wo-seid-ihr.htm
0,117749.0,0.0,2012-08-13,Ein Leben im Rotlichtviertel,news,http://www.tageswoche.ch/de/2012_32/basel/117749/ein-leben-im-rotlichtviertel.htm
0,117762.0,3.0,2011-12-02,Tag für Tag wird Brot zu Abfall,news,http://www.tageswoche.ch/de/2011_48/schweiz/117762/tag-fuer-tag-wird-brot-zu-abfall.htm
0,118909.0,4.0,2011-12-02,"«Ich sage laut, was andere nur denken»",news,http://www.tageswoche.ch/de/2011_48/basel/118909/ich-sage-laut-was-andere-nur-denken.htm
0,119508.0,0.0,2011-12-01,RSS-Feeds,static_page,http://www.tageswoche.ch/de/pages/about/119508/rss-feeds.htm
0,119991.0,0.0,2011-12-02,Das sind die Reichsten der Region,news,http://www.tageswoche.ch/de/2011_48/basel/119991/das-sind-die-reichsten-der-region.htm
0,120062.0,0.0,2011-12-02,In Kontaktbar in Liestal acht Frauen und Inhaber verzeigt,newswire,http://www.tageswoche.ch/de/2011_48/basel/120062/in-kontaktbar-in-liestal-acht-frauen-und-inhaber-verzeigt.htm
0,121569.0,0.0,2011-12-09,Wie sich Profi-Boxer durchschlagen,news,http://www.tageswoche.ch/de/2011_49/sport/121569/wie-sich-profi-boxer-durchschlagen.htm
0,121576.0,1.0,2011-12-06,Human Rights Watch kritisiert Kinderarbeit in Goldminen Malis,newswire,http://www.tageswoche.ch/de/2011_48/international/121576/human-rights-watch-kritisiert-kinderarbeit-in-goldminen-malis.htm
0,122239.0,9.0,2011-12-08,Der Klügere reist ohne elektronisches Billett,news,http://www.tageswoche.ch/de/2011_48/schweiz/122239/der-kluegere-reist-ohne-elektronisches-billett.htm
0,122258.0,1.0,2011-12-16,«Die Leichen gehören zu meinem Handwerk» ,news,http://www.tageswoche.ch/de/2011_50/basel/122258/die-leichen-gehoeren-zu-meinem-handwerk.htm
0,122983.0,0.0,2011-12-16,Willy und die pensionierten Seemänner,news,http://www.tageswoche.ch/de/2011_50/basel/122983/willy-und-die-pensionierten-seemaenner.htm
0,123027.0,0.0,2011-12-16,"Mangelnde Kapazitäten, bissige Hunde – für Asylsuchende bleibts eng",news,http://www.tageswoche.ch/de/2011_50/basel/123027/mangelnde-kapazitaeten-bissige-hunde-fuer-asylsuchende-bleibts-eng.htm
0,129603.0,0.0,2011-12-16,Gefordert: Roland Burg,news,http://www.tageswoche.ch/de/2011_50/basel/129603/gefordert-roland-burg.htm
0,133452.0,1.0,2011-12-16,"«Tettamanti bot Gewähr, dass die BaZ eigenständig bleiben würde»",news,http://www.tageswoche.ch/de/2011_50/basel/133452/tettamanti-bot-gewaehr-dass-die-baz-eigenstaendig-bleiben-wuerde.htm
0,139821.0,0.0,2011-12-22,Die Sarasins – Aufstieg einer Dynastie,news,http://www.tageswoche.ch/de/2011_51/basel/139821/die-sarasins-aufstieg-einer-dynastie.htm
0,139822.0,1.0,2011-12-22,Die Hugenotten: Innovative Asylsuchende,news,http://www.tageswoche.ch/de/2011_51/basel/139822/die-hugenotten-innovative-asylsuchende.htm
0,158288.0,6.0,2011-12-22,"Koschere Pizzen, Gebets­fabriken und anständige Thriller",news,http://www.tageswoche.ch/de/2011_51/international/158288/koschere-pizzen-gebets-fabriken-und-anstaendige-thriller.htm
0,158882.0,3.0,2011-12-22,Fall Yberg: Heimleiter schwindelt mit einem Doktortitel,news,http://www.tageswoche.ch/de/2011_51/basel/158882/fall-yberg-heimleiter-schwindelt-mit-einem-doktortitel.htm
0,158883.0,1.0,2011-12-22,Kommentar: Behörden kontrollieren Heimleiter zu lasch,news,http://www.tageswoche.ch/de/2011_51/basel/158883/kommentar-behoerden-kontrollieren-heimleiter-zu-lasch.htm
0,163740.0,0.0,2011-12-22,Im Nationalrat verlor sie die Lust an der Politik,news,http://www.tageswoche.ch/de/2011_51/basel/163740/im-nationalrat-verlor-sie-die-lust-an-der-politik.htm
0,170724.0,1.0,2011-12-21,Liechtensteiner Prinzessin bringt siebtes Kind zur Welt,newswire,http://www.tageswoche.ch/de/2011_50/schweiz/170724/liechtensteiner-prinzessin-bringt-siebtes-kind-zur-welt.htm
0,176029.0,6.0,2011-12-22,Kaffee-Mobil soll Orte kultivieren,news,http://www.tageswoche.ch/de/2011_50/basel/176029/kaffee-mobil-soll-orte-kultivieren.htm
0,204922.0,0.0,2011-12-29,Aus dem Foto­archiv von Kurt Wyss: Dem Frieden verpflichtet,news,http://www.tageswoche.ch/de/2011_52/basel/204922/aus-dem-foto-archiv-von-kurt-wyss-dem-frieden-verpflichtet.htm
0,205000.0,42.0,2011-12-30,Ist Astrologie Unsinn?,deb_moderator,http://www.tageswoche.ch/de/2011_52/debatte/205000/ist-astrologie-unsinn.htm
0,212840.0,0.0,2011-12-29,Der Festival-Flop zu St. Jakob,news,http://www.tageswoche.ch/de/2011_52/kultur/212840/der-festival-flop-zu-st-jakob.htm
0,212946.0,0.0,2011-12-29,Das tragische Ende einer illegalen Party,news,http://www.tageswoche.ch/de/2011_52/basel/212946/das-tragische-ende-einer-illegalen-party.htm
0,222873.0,1.0,2011-12-30,Feuerwerk: Frauen wollen es grün – Männer lieben es laut,news,http://www.tageswoche.ch/de/2011_52/basel/222873/feuerwerk-frauen-wollen-es-gruen-maenner-lieben-es-laut.htm
0,225082.0,2.0,2011-12-30,Schlüssel weg: Kein Silvester mit Losi im «Lämmli» in Metzerlen,news,http://www.tageswoche.ch/de/2011_52/basel/225082/schluessel-weg-kein-silvester-mit-losi-im-laemmli-in-metzerlen.htm
0,235060.0,1.0,2012-01-01,Toni Innauer: «Spitzensport ist gnadenlos»,news,http://www.tageswoche.ch/de/2011_52/sport/235060/toni-innauer-spitzensport-ist-gnadenlos.htm
0,239308.0,9.0,2012-01-02,Bärzeli - der halbe Feiertag,news,http://www.tageswoche.ch/de/2011_52/basel/239308/baerzeli-der-halbe-feiertag.htm
0,245237.0,3.0,2012-01-03,Den Wolf zieht es ins Baselbiet,news,http://www.tageswoche.ch/de/2011_52/basel/245237/den-wolf-zieht-es-ins-baselbiet.htm
0,249240.0,5.0,2012-01-06,"«Ein Kind, das an Hunger stirbt, wird ermordet»",news,http://www.tageswoche.ch/de/2012_01/international/249240/ein-kind-das-an-hunger-stirbt-wird-ermordet.htm
0,249398.0,0.0,2012-01-06,Bernhard Heusler – ein Glücksfall für den FCB,news,http://www.tageswoche.ch/de/2012_01/sport/249398/bernhard-heusler-ein-gluecksfall-fuer-den-fcb.htm
0,250010.0,8.0,2012-01-06,"Au revoir, geliebte ­Telefonkabine!",news,http://www.tageswoche.ch/de/2012_01/basel/250010/au-revoir-geliebte-telefonkabine.htm
0,250687.0,0.0,2012-01-06,«Er war der grösste Schweizer Realist des 20. Jahrhunderts»,news,http://www.tageswoche.ch/de/2012_01/kultur/250687/er-war-der-groesste-schweizer-realist-des-20-jahrhunderts.htm
0,265744.0,13.0,2012-01-08,"Hildebrand sagte die Wahrheit, Informant wollte gar nicht an die Medien",news,http://www.tageswoche.ch/de/2012_01/schweiz/265744/hildebrand-sagte-die-wahrheit-informant-wollte-gar-nicht-an-die-medien.htm
0,276601.0,1.0,2012-01-13,Als Spender-Baby geboren,news,http://www.tageswoche.ch/de/2012_02/schweiz/276601/als-spender-baby-geboren.htm
0,276602.0,1.0,2012-01-13,«Wir brauchen Haltung» ,news,http://www.tageswoche.ch/de/2012_02/schweiz/276602/wir-brauchen-haltung.htm
0,276887.0,0.0,2012-01-13,Biancas Heimkehr – ein Märchen 2.0 ,news,http://www.tageswoche.ch/de/2012_02/kultur/276887/biancas-heimkehr-ein-maerchen-20.htm
0,277676.0,59.0,2012-01-10,All die Lügen,news,http://www.tageswoche.ch/de/2012_01/schweiz/277676/all-die-luegen.htm
0,277830.0,0.0,2012-01-13,«Da mussten wir erst leer schlucken»,news,http://www.tageswoche.ch/de/2012_02/sport/277830/da-mussten-wir-erst-leer-schlucken.htm
0,283370.0,0.0,2012-01-12,Eine Baslerin für Jamaika,news,http://www.tageswoche.ch/de/2012_01/sport/283370/eine-baslerin-fuer-jamaika.htm
0,284212.0,30.0,2012-01-13,Warum bloss ist die Angst so gross in Basel?,news,http://www.tageswoche.ch/de/2012_02/basel/284212/warum-bloss-ist-die-angst-so-gross-in-basel.htm
0,308888.0,2.0,2012-01-16,FC Basel: Was nach zwölf Jahren Gigi Oeri bleibt,news,http://www.tageswoche.ch/de/2012_02/sport/308888/fc-basel-was-nach-zwoelf-jahren-gigi-oeri-bleibt.htm
0,315102.0,6.0,2012-01-20,Der falsche Doktor schlägt zurück,news,http://www.tageswoche.ch/de/2012_03/basel/315102/der-falsche-doktor-schlaegt-zurueck.htm
0,320638.0,2.0,2012-01-20,Wasserschloss Schweiz im Visier von Vittel & Co,news,http://www.tageswoche.ch/de/2012_03/schweiz/320638/wasserschloss-schweiz-im-visier-von-vittel-co.htm
0,320639.0,4.0,2012-01-20,Wie Nestlé Wasser in Gold verwandelt,news,http://www.tageswoche.ch/de/2012_03/kultur/320639/wie-nestle-wasser-in-gold-verwandelt.htm
0,320675.0,0.0,2012-01-18,Die grössten Pleiten des Schweizer Fussballs,news,http://www.tageswoche.ch/de/2012_02/sport/320675/die-groessten-pleiten-des-schweizer-fussballs.htm
0,329073.0,0.0,2012-01-27,Gefordert: Erwin Oesch,news,http://www.tageswoche.ch/de/2012_04/basel/329073/gefordert-erwin-oesch.htm
0,329731.0,2.0,2012-01-27,"«Die Menschheit hat 1001 Gründe, Sex zu haben»",news,http://www.tageswoche.ch/de/2012_04/schweiz/329731/die-menschheit-hat-1001-gruende-sex-zu-haben.htm
0,329936.0,0.0,2012-01-27,«Wir sind kein Club Méditerranée»,news,http://www.tageswoche.ch/de/2012_04/sport/329936/wir-sind-kein-club-mediterranee.htm
0,330199.0,22.0,2012-01-20,Die Blumenfrau ist nicht mehr,news,http://www.tageswoche.ch/de/2012_03/basel/330199/die-blumenfrau-ist-nicht-mehr.htm
0,331075.0,2.0,2012-01-21,Wherlock light: Ein Wintermärchen,news,http://www.tageswoche.ch/de/2012_03/kultur/331075/wherlock-light-ein-wintermaerchen.htm
0,342807.0,2.0,2012-01-27,Das Mass der Arbeit,news,http://www.tageswoche.ch/de/2012_04/schweiz/342807/das-mass-der-arbeit.htm
0,347896.0,0.0,2012-01-27,«Für viele Künstler war Bonnard ein Gott»,news,http://www.tageswoche.ch/de/2012_04/kultur/347896/fuer-viele-kuenstler-war-bonnard-ein-gott.htm
0,356598.0,2.0,2012-01-27,Softsex fürs Ohr,blog,http://www.tageswoche.ch/de/blogs/listomania/356598/softsex-fuers-ohr.htm
0,357307.0,1.0,2012-01-26,Christian Vultier wird Kunsthalle-Beizer,news,http://www.tageswoche.ch/de/2012_03/basel/357307/christian-vultier-wird-kunsthalle-beizer.htm
0,360649.0,1.0,2012-01-27,Platz für neue Köpfe am S AM,news,http://www.tageswoche.ch/de/2012_04/kultur/360649/platz-fuer-neue-koepfe-am-s-am.htm
0,361102.0,0.0,2012-02-03,Kunst und ihr Glamour-Faktor ,news,http://www.tageswoche.ch/de/2012_05/basel/361102/kunst-und-ihr-glamour-faktor.htm
0,362098.0,0.0,2012-01-28,Akustische Spuren in der Kunsthalle,news,http://www.tageswoche.ch/de/2012_04/kultur/362098/akustische-spuren-in-der-kunsthalle.htm
0,382702.0,1.0,2012-02-03,Kalbskopfbäggli,blog,http://www.tageswoche.ch/de/blogs/leibspeise/382702/kalbskopfbaeggli.htm
0,382954.0,0.0,2012-02-03,Der Eigensinn der Eigenheer,news,http://www.tageswoche.ch/de/2012_05/kultur/382954/der-eigensinn-der-eigenheer.htm
0,383877.0,0.0,2012-01-31,Peter Indra wird neuer Chef der Gesundheitsversorgung Basel-Stadt,newswire,http://www.tageswoche.ch/de/2012_04/basel/383877/peter-indra-wird-neuer-chef-der-gesundheitsversorgung-basel-stadt.htm
0,383890.0,0.0,2012-02-03,Neuer Geldsegen für Leserinnen und Leser,news,http://www.tageswoche.ch/de/2012_05/basel/383890/neuer-geldsegen-fuer-leserinnen-und-leser.htm
0,384827.0,1.0,2012-02-02,Wau! Spielplatz für Hunde eröffnet,news,http://www.tageswoche.ch/de/2012_04/basel/384827/wau-spielplatz-fuer-hunde-eroeffnet.htm
0,385106.0,1.0,2012-02-03,Winterfreuden vor der Haustüre,news,http://www.tageswoche.ch/de/2012_05/basel/385106/winterfreuden-vor-der-haustuere.htm
0,385653.0,3.0,2012-02-10,Fast zu perfekte Aufsteigerin,news,http://www.tageswoche.ch/de/2012_06/basel/385653/fast-zu-perfekte-aufsteigerin.htm
0,386389.0,0.0,2012-02-10,«Einen Cortège ohne Stau wird es nie geben»,news,http://www.tageswoche.ch/de/2012_06/basel/386389/einen-cortege-ohne-stau-wird-es-nie-geben.htm
0,386832.0,0.0,2012-02-08,"«Langsam gehts wieder, danke»",news,http://www.tageswoche.ch/de/2012_05/kultur/386832/langsam-gehts-wieder-danke.htm
0,386834.0,10.0,2012-02-09,Mit leerem Portemonnaie im Kinosaal,news,http://www.tageswoche.ch/de/2012_05/kultur/386834/mit-leerem-portemonnaie-im-kinosaal.htm
0,387271.0,3.0,2012-02-10,Teure Notschlafstelle für Auswärtige,news,http://www.tageswoche.ch/de/2012_06/basel/387271/teure-notschlafstelle-fuer-auswaertige.htm
0,387691.0,0.0,2012-02-17,Wie eine Maschine der Welt Dampf machte,news,http://www.tageswoche.ch/de/2012_07/international/387691/wie-eine-maschine-der-welt-dampf-machte.htm
0,389322.0,0.0,2012-02-17,«Wältklass!»,news,http://www.tageswoche.ch/de/2012_07/basel/389322/waeltklass.htm
0,389333.0,0.0,2012-02-17,Brandgefährliches Weil am Rhein,news,http://www.tageswoche.ch/de/2012_07/basel/389333/brandgefaehrliches-weil-am-rhein.htm
0,389818.0,0.0,2012-02-17,Kultwerk #17 Die Physiker,news,http://www.tageswoche.ch/de/2012_07/kultur/389818/kultwerk-17-die-physiker.htm
0,389853.0,1.0,2012-02-17,Ein kleines Winterparadies im meist schneefreien Laufen,news,http://www.tageswoche.ch/de/2012_07/basel/389853/ein-kleines-winterparadies-im-meist-schneefreien-laufen.htm
0,389856.0,2.0,2012-02-17,Man muss sich identifizieren,news,http://www.tageswoche.ch/de/2012_07/schweiz/389856/man-muss-sich-identifizieren.htm
0,390467.0,0.0,2012-02-17,"Rexhep Berisha, Bierkönig",news,http://www.tageswoche.ch/de/2012_07/schweiz/390467/rexhep-berisha-bierkoenig.htm
0,390468.0,2.0,2012-02-17,"Fatime Aliti, zu 100 Prozent Albanerin",news,http://www.tageswoche.ch/de/2012_07/schweiz/390468/fatime-aliti-zu-100-prozent-albanerin.htm
0,390963.0,0.0,2012-02-24,«Wir sind manchmal ganz zweckfrei auf der Welt»,news,http://www.tageswoche.ch/de/2012_08/schweiz/390963/wir-sind-manchmal-ganz-zweckfrei-auf-der-welt.htm
0,390983.0,2.0,2012-02-24,Selig machende Qualen,news,http://www.tageswoche.ch/de/2012_08/basel/390983/selig-machende-qualen.htm
0,390986.0,1.0,2012-02-24,Auf eine Intrige mit Herr und Frau Fasnacht,news,http://www.tageswoche.ch/de/2012_08/basel/390986/auf-eine-intrige-mit-herr-und-frau-fasnacht.htm
0,391789.0,5.0,2012-02-21,Fitte Fetz,news,http://www.tageswoche.ch/de/2012_07/schweiz/391789/fitte-fetz.htm
0,392428.0,2.0,2012-02-24,Feindbild Thatcher,news,http://www.tageswoche.ch/de/2012_08/kultur/392428/feindbild-thatcher.htm
0,392919.0,0.0,2012-02-24,Warum wir Skilager brauchen ,news,http://www.tageswoche.ch/de/2012_08/basel/392919/warum-wir-skilager-brauchen.htm
0,393349.0,0.0,2012-02-24,Beizen-Geheimtipps für die Basler Fasnacht,news,http://www.tageswoche.ch/de/2012_08/basel/393349/beizen-geheimtipps-fuer-die-basler-fasnacht.htm
0,398998.0,0.0,2012-02-26,10 Tipps für den Morgestraichschwips,news,http://www.tageswoche.ch/de/2012_08/kultur/398998/10-tipps-fuer-den-morgestraichschwips.htm
0,399008.0,0.0,2012-02-24,Der Traum vom 400-Meter-Flug,news,http://www.tageswoche.ch/de/2012_07/sport/399008/der-traum-vom-400-meter-flug.htm
0,400086.0,3.0,2012-02-28,Wie die Fasnacht zur Künstlerlarve kam,news,http://www.tageswoche.ch/de/2012_08/kultur/400086/wie-die-fasnacht-zur-kuenstlerlarve-kam.htm
0,401112.0,0.0,2012-03-02,«Am Shift Festival werde ich festhalten» ,news,http://www.tageswoche.ch/de/2012_09/kultur/401112/am-shift-festival-werde-ich-festhalten.htm
0,401146.0,0.0,2012-02-28,Prostituierte wegen Betrugs und Freiheitsberaubung verurteilt,newswire,http://www.tageswoche.ch/de/2012_08/schweiz/401146/prostituierte-wegen-betrugs-und-freiheitsberaubung-verurteilt.htm
0,403406.0,0.0,2012-03-04,Xavier Koller: «Es gibt keine Schweizer Liebesfilme»,news,http://www.tageswoche.ch/de/2012_09/kultur/403406/xavier-koller-es-gibt-keine-schweizer-liebesfilme.htm
0,404253.0,6.0,2012-03-09,Die Krankmacher ,news,http://www.tageswoche.ch/de/2012_10/schweiz/404253/die-krankmacher.htm
0,404260.0,2.0,2012-03-09,Das Ende der Trauer,news,http://www.tageswoche.ch/de/2012_10/schweiz/404260/das-ende-der-trauer.htm
0,404294.0,3.0,2012-03-05,Still und leise: Neue Birsbrücke ist offen,news,http://www.tageswoche.ch/de/2012_09/basel/404294/still-und-leise-neue-birsbruecke-ist-offen.htm
0,404298.0,0.0,2012-03-09,Endstation Grenze,news,http://www.tageswoche.ch/de/2012_10/basel/404298/endstation-grenze.htm
0,404301.0,1.0,2012-03-09,Vom Mahnmal zum Kinderschreck,news,http://www.tageswoche.ch/de/2012_10/kultur/404301/vom-mahnmal-zum-kinderschreck.htm
0,404959.0,0.0,2012-03-06,Nimmergrün,news,http://www.tageswoche.ch/de/2012_09/basel/404959/nimmergruen.htm
0,405863.0,5.0,2012-03-16,Die Macht eines Amtes,news,http://www.tageswoche.ch/de/2012_11/basel/405863/die-macht-eines-amtes.htm
0,405871.0,0.0,2012-03-09,Schuhhersteller Künzli verzichtet auf fünf Streifen an den Schuhen,newswire,http://www.tageswoche.ch/de/2012_10/schweiz/405871/schuhhersteller-kuenzli-verzichtet-auf-fuenf-streifen-an-den-schuhen.htm
0,406295.0,3.0,2012-03-13,Die grössten Triumphe des FC Basel im Europacup,blog,http://www.tageswoche.ch/de/blogs/listomania/406295/die-groessten-triumphe-des-fc-basel-im-europacup.htm
0,406342.0,0.0,2012-03-16,Wochenendlich in Seoul,news,http://www.tageswoche.ch/de/2012_11/kultur/406342/wochenendlich-in-seoul.htm
0,406919.0,0.0,2012-03-21,Gefordert: Kuno Nüssli,news,http://www.tageswoche.ch/de/2012_11/basel/406919/gefordert-kuno-nuessli.htm
0,407525.0,0.0,2012-03-16,"«Wir würden gerne auf dem Mond spielen, weil wir dann weniger schleppen müssten»",news,http://www.tageswoche.ch/de/2012_10/kultur/407525/wir-wuerden-gerne-auf-dem-mond-spielen-weil-wir-dann-weniger-schleppen-muessten.htm
0,408153.0,0.0,2012-03-19,"Von Züri West bis Göteborg, Teil 1",news,http://www.tageswoche.ch/de/2012_11/kultur/408153/von-zueri-west-bis-goeteborg-teil-1.htm
0,408163.0,3.0,2012-03-23,«Man kann nicht sein Leben lang trauern»,news,http://www.tageswoche.ch/de/2012_12/kultur/408163/man-kann-nicht-sein-leben-lang-trauern.htm
0,408186.0,19.0,2012-03-23,Aufstand im Paradies,news,http://www.tageswoche.ch/de/2012_12/basel/408186/aufstand-im-paradies.htm
0,408211.0,0.0,2012-03-23,Emotionen bis in die Zehenspitzen ,news,http://www.tageswoche.ch/de/2012_12/kultur/408211/emotionen-bis-in-die-zehenspitzen.htm
0,408237.0,5.0,2012-03-23,Spitzenjob für verurteilten Betrüger bei Baselworld,news,http://www.tageswoche.ch/de/2012_12/basel/408237/spitzenjob-fuer-verurteilten-betrueger-bei-baselworld.htm
0,408246.0,3.0,2012-03-23,Mönchsbart,blog,http://www.tageswoche.ch/de/blogs/leibspeise/408246/moenchsbart.htm
0,408917.0,1.0,2012-03-20,"«Schniid dä Schnouz nid ab, Mani!»",news,http://www.tageswoche.ch/de/2012_11/kultur/408917/schniid-dae-schnouz-nid-ab-mani.htm
0,409339.0,0.0,2012-03-23,Gefordert: Gökmen Dalli,news,http://www.tageswoche.ch/de/2012_12/basel/409339/gefordert-goekmen-dalli.htm
0,409349.0,1.0,2012-03-29,Tor zur modernen Bildungswelt,news,http://www.tageswoche.ch/de/2012_12/basel/409349/tor-zur-modernen-bildungswelt.htm
0,409419.0,1.0,2012-03-25,Herzlichen Glückwunsch!,blog,http://www.tageswoche.ch/de/blogs/bildstoff/409419/herzlichen-glueckwunsch.htm
0,410137.0,6.0,2012-03-26,Ein schonungsloser Blick auf die Schweiz,news,http://www.tageswoche.ch/de/2012_12/kultur/410137/ein-schonungsloser-blick-auf-die-schweiz.htm
0,410202.0,0.0,2012-03-30,Ein glücklicher Trotzkopf,news,http://www.tageswoche.ch/de/2012_13/kultur/410202/ein-gluecklicher-trotzkopf.htm
0,410256.0,0.0,2012-03-30,Im Namen der Dose – wie  Red Bull den Sport erobert,news,http://www.tageswoche.ch/de/2012_13/sport/410256/im-namen-der-dose-wie-red-bull-den-sport-erobert.htm
0,410856.0,0.0,2012-03-30,Wochenendlich in Chiavenna ,news,http://www.tageswoche.ch/de/2012_13/kultur/410856/wochenendlich-in-chiavenna.htm
0,410898.0,4.0,2012-03-30,Eva Herzog legt sich mit der SP an,news,http://www.tageswoche.ch/de/2012_13/basel/410898/eva-herzog-legt-sich-mit-der-sp-an.htm
0,411371.0,0.0,2012-03-30,Der Schatz am Parkweg,news,http://www.tageswoche.ch/de/2012_13/kultur/411371/der-schatz-am-parkweg.htm
0,411415.0,7.0,2012-03-30,Basel-Stadt tickt bald wie Zürich ,news,http://www.tageswoche.ch/de/2012_13/basel/411415/basel-stadt-tickt-bald-wie-zuerich.htm
0,411593.0,0.0,2012-03-30,Eine Genossenschaft mit Spielplatz – und nicht zu teuer ,news,http://www.tageswoche.ch/de/2012_13/basel/411593/eine-genossenschaft-mit-spielplatz-und-nicht-zu-teuer.htm
0,411903.0,0.0,2012-04-05,"Ein Bericht, der zur Unzeit kam",news,http://www.tageswoche.ch/de/2012_14/schweiz/411903/ein-bericht-der-zur-unzeit-kam.htm
0,412238.0,2.0,2012-04-05,"«Irrtum, meine Lieben!» ",news,http://www.tageswoche.ch/de/2012_14/schweiz/412238/irrtum-meine-lieben.htm
0,412787.0,1.0,2012-04-05,Erfolgreich für den Staat und in eigener Sache ,news,http://www.tageswoche.ch/de/2012_14/basel/412787/erfolgreich-fuer-den-staat-und-in-eigener-sache.htm
0,412858.0,4.0,2012-04-05,Alkoholtest im Handschuhfach,news,http://www.tageswoche.ch/de/2012_14/international/412858/alkoholtest-im-handschuhfach.htm
0,413245.0,7.0,2012-04-08,Wochengedicht #1: Klaus Merz,blog,http://www.tageswoche.ch/de/blogs/wochengedicht/413245/wochengedicht-1-klaus-merz.htm
0,413337.0,0.0,2012-04-05,«Das Tor wird Pak stärken»,news,http://www.tageswoche.ch/de/2012_13/sport/413337/das-tor-wird-pak-staerken.htm
0,414127.0,0.0,2012-04-13,Die zwei süssen Frauen vom Schmiedenhof ,news,http://www.tageswoche.ch/de/2012_15/basel/414127/die-zwei-suessen-frauen-vom-schmiedenhof.htm
0,415019.0,0.0,2012-04-13,Wetteifern um Geld und Anerkennung,news,http://www.tageswoche.ch/de/2012_15/kultur/415019/wetteifern-um-geld-und-anerkennung.htm
0,415038.0,0.0,2012-04-12,UPK-Direktor Ebner hat genug,news,http://www.tageswoche.ch/de/2012_14/basel/415038/upk-direktor-ebner-hat-genug.htm
